Phillip Colella.
Christopher Hunn.
John DeNero.
Scott Shenker.
Christian Borgs.
Katherine A. Yelick.
Jaijeet Roychowdhury.
David A. Wagner.
Koushik Sen.
David Bamman.
Ali Ghodsi.
Lenore Blum.
Lawrence A. Rowe.
Eric Paulos.
Jean Walrand.
Richard J. Fateman.
Manuel Blum.
Sergey Levine.
Sanjam Garg.
Aydin Buluc.
Alan J. Smith.
Sylvia Ratnasamy.
Angjoo Kanazawa.
Nika Haghtalab.
Michael Lustig.
Costas J. Spanos.
Alvin Cheung.
Ruzena Bajcsy.
Joshua Hug.
Christos Papadimitriou.
Anant Sahai.
Natacha Crooks.
Anca Dragan.
Sarah Chasins.
Raluca Ada Popa.
Prasad Raghavendra.
Prabal Dutta.
Qingyao Ai
Rajeev Balasubramonian
Martin Berzins
Mahdi Bojnordi
Richard Brown
Erik Brunvand
Rogelio Cardona-Rivera
Elaine Cohen
Tamara Denning
Matthew Flatt
Mary Hall
Tucker Hermans
John Hollerbach
Peter Jensen
Christopher Johnson
Daniel Kopta
Miriah Meyer
Pavel Panchekha
Erin Parker
Sameer Patil
Jeff Phillips
Ellen Riloff
Ponnuswamy (Saday) Sadayappan
Vivek Srikumar
Ryan Stutsman
Hari Sundar
Kobus Van der Merwe
Ross Whitaker
Eliane Wiese
Jason Wiese
Mu Zhang
Shandian Zhe
Jake Abbott
Tamara Bidone
Sarah Creem-Regehr
Mingyue Jie
Sarang Joshi
Chris Myers
Glenn Ricart
Robert Shakespeare
Jeanine Stefanucci
Kenneth Stevens
Jeff Weiss
Brent Stephens
Mridul Aanjaneya
James Abello Monedero
Sungjin Ahn
Jeffrey Ames
Sepehr Assadi
Kostas Bekris
Aaron Bernstein
Charles Cowan
Dong Deng
Ahmed Elgammal
Martin Farach-Colton
Samaneh Gholizadeh Hamidi
Ananda Gunawardena
Yipeng Huang
Sudarsun Kannan
Ulrich Kremer
Casimir Kulikowski
Shiqing Ma
David Menendez
Antonio Miranda Garcia
Srinivas Narayana
Saed Sayad
Matthew Stone
Karl Stratos
Mario Szegedy
Juan Zhai
Desheng Zhang
Qiong Zhang
Yongfeng Zhang
He Zhu
Subhasish Mitra.
Keith Winstein .
Sara Achour .
Chris Re.
Daphne Koller.
Patrick Young.
Tatsu Hashimoto.
Kayvon Fatahalian.
Scott Linderman .
Fred Kjolstad .
Aviad Rubinstein .
Michael Chang .
Omer Reingold.
Ron Dror.
Christos Kozyrakis.
Noah Goodman.
Mark Horowitz.
Nick Troccoli.
Jiajun Wu.
Chris Piech .
Dan Jurafsky.
Mykel Kochenderfer.
Mike Genesereth.
Yaron Singer.
Jeff Ullman.
Thomas Icard .
Camille Utterback .
Nick Parlante.
Mary Wootters .
Chris Potts .
Gill Bejerano.
Chelsea Finn.
John Duchi .
Dawson Engler.
Jeannette Bohg .
Marco Pavone.
Jacob Fox .
Gio Wiederhold.
Yoav Shoham.
Edward Chang.
Moses Charikar.
Bill Dally.
Percy Liang .
Jean-Claude Latombe.
Michael Levitt .
Emma Brunskill.
Changhoon Kim .
Nick McKeown.
Julie Zelenski .
Ramesh Johari.
Roy Pea .
Kenneth Salisbury.
Terry Winograd.
Don Knuth.
Chris Manning.
Leonidas Guibas.
Dan Boneh.
Stephen Montgomery.
Ge Wang.
Kwabena Boahen .
Marco Patrignani .
Jure Leskovec.
Jonathan Kelly.
Edward Feigenbaum.
John Hennessy.
Keith Schwarz .
Bill MacCartney.
Nima Anari.
Peter Bailis.
John Ousterhout.
Dorsa Sadigh.
Surya Ganguli .
Patrick Hayden .
Jennifer Widom.
James Zou.
Jay Borenstein.
Mendel Rosenblum.
Sachin Katti.
Alex Aiken.
Christina Wodtke .
David Cheriton.
Silvio Savarese.
Greg Valiant.
Patrick Hanrahan.
James Landay.
Tom Dienstbier.
Chris Gregg .
Anshul Kundaje.
Adam Bouland.
Karen Liu.
David Mazieres.
Mohammad Akbarpour .
Ashish Goel.
Clark Barrett.
Kunle Olukotun.
Julie Stanford .
Gordon Wetzstein.
Eric Roberts.
Doug James.
Priyanka Raina .
Aaron Sidford .
Jerry Cain .
Oussama Khatib.
Marc Levoy.
Fred Kjoelstad.
Daniel Rubin .
John Mitchell.
Andrew Ng.
Richard Fikes.
Vaughan Pratt.
Sharad Goel.
Teresa Meng.
Zakir Durumeric.
Cynthia Lee .
Fei-Fei Li.
Michael Bernstein.
Stephen Boyd.
Li-Yang Tan.
Daniel Yamins.
Sebastian Thrun.
Serge Plotkin.
Matei Zaharia.
Stefano Ermon .
Russ Altman.
David Dill.
Sean Follmer.
Tengyu Ma.
Serena Yeung .
Kamil Krzysztof Kluczniak .
Ron Fedkiw.
Caroline Trippel.
Mehran Sahami.
Balaji Prabhakar.
Monica Lam.
Maneesh Agrawala.
Philip Levis.
Linda Barasch
William Beksi
Bill Carroll
Hao Che
Brian Dalio
Chance Eary
Leonidas Fegaras
Donna French
Jean Gao
Nadra Guizani
Manfred Huber
Mohammad Atiqul Islam
Hong Jiang
Song Jiang
Farhad Kamangar
Won Hwa Kim
David Kung
David Levine
Ming Li
Jason Losh
Fillia Makedon
Jiang Ming
Deokgun Park
Salik Parwez
Lynn Peterson
Allison Sullivan
Carter Tiernan
Bob Weems  Associate Professor and Director of the UG Computer Science Program
Dajiang Zhu
Ramez Elmasri
 Yasmin Kafai .
 Benjamin C. Pierce .
 Harry Smith .
 Jacob Gardner .
 Jean H. Gallier .
 Rakesh V. Vohra .
 Joseph Devietti .
 Camillo Jose Taylor .
 Susan B. Davidson .
 Matthew Blaze .
 Swapneel Sheth .
 Insup Lee .
 Osbert Bastani .
 Shirin Saeedi Bidokhti .
 Andre Scedrov .
 Duncan J. Watts .
 Stephan A. Zdancewic .
 Scott Weinstein .
 Mark Yim .
 Michael Kearns .
 Konstantinos Daniilidis .
 Rajeev Alur .
 Aaron Roth .
 Stephen Lane .
 Thomas Farmer .
 Lyle H. Ungar .
 Stella Yu .
 Hamed Hassani .
 Weijie Su .
 Tal Rabin .
 Dinesh Jayaraman .
 Michael Posa .
 Adam David Mally .
 Chenfanfu Jiang .
 Harvey Rubin .
 Sanjeev Khanna .
 James Gee .
 George J. Pappas .
 Max Mintz .
 Robin Pemantle .
 Val B. Tannen .
 Jianbo Shi .
 Mayur Naik .
 Richard Paul .
 Clayton Greenberg .
 Christopher S. Yoo .
 Brett Hemenway .
 Dan Roth .
 Junhyong Kim .
 Linh Thi Xuan Phan .
 Andre DeHon .
 Cynthia Sung .
 Jing (Jane) Li .
 Brandon Krakowsky .
 Ruzena Bajcsy .
 Shivani Agarwal .
 Ladislav Kavan .
 Stephanie Weirich .
 Konrad Paul Kording .
 Ani Nenkova .
 Kristian Lum .
 Chris Callison-Burch .
 Nadia Heninger .
 Charles Yang .
 David J. Farber .
 Mark Steedman .
 Eric Eaton .
 Boon Thau Loo .
 Arvind Bhusnurmath .
 James Weimer .
 Norman I. Badler .
 Pratik Chaudhari .
 Sampath K. Kannan .
 Daniel E. Koditschek .
 Eric Fouh .
 Sebastian Angel .
 Vijay Kumar .
 Justin Gottschlich .
 Andreas Haeberlen .
 Jonathan M. Smith .
 Oleg Sokolsky .
 Sharath Chandra Guntuku .
 Rajiv Gandhi .
 Rahul Mangharam .
 Benjamin C. Lee .
 Zachary Ives .
 Yoseph Barash .
 Vincent Liu .
 Ryan Baker .
 Bonnie Webber .
 Mitch Marcus .
 Joshua B. Plotkin .
 Mark Y. Liberman .
 Anindya De .
Rick Alterman
Mitch Cherniack
Antonella DiLillo
Pengyu Hong
Constantine Lignos
Hongfu Liu
Harry Mairson
Sophia Malamud
Jordan Pollack
Liuba Shrira
Jim Storer
Chuxu Zhang
Peter Anick
Marc Verhagen
Ben Wellner
Ahmed Abu-Hajar
Venera Arnaoudova
Sakire Arslan Ay
Ashley Ater-Kranov
Srinivasulu Badri
David Bakken
Benjamin Belzer
Ganapati Bhat
Anjan Bose
Shira Broschat
Haipeng Cai
Clint Cole
Diane Cook
Zhe Dang
Jose Delgado-Frias
Philip Dodge
Janardhan Rao (Jana) Doppa
Anamika Dubey
Thomas Fischer
Assefaw Gebremedhin
Javier Guerrero
Subhanshu Gupta
Mahantesh Halappanavar
Carl Hauser
Deuk Heo
Lawrence Holder
Henry Huang
Christopher Hundhausen
Ananth Jillepalli
Ananth Kalyanaraman
Murari Kejariwal
Dae Hyun Kim
Sriram Krishnamoorthy
Saeed Lotfifard
Bryan Minor
Jacob Murray
Andrew O&#8217;Fallon
Robert Olsen
Partha Pratim Pande
Sanjeev Pannala
Patrick Pedrow
Sandip Roy
Ali Saberi
John Schneider
Kevin Schneider
Noel Schulz
Behrooz A. Shirazi
Krishnamoorthy Sivakumar
Dingwen Tao
Jeremy E. Thompson
Mani V. Venkatasubramanian
Kung-Chi Wang
Shuzheng Xie
Yan Yan
Jia Yu
Bolong Zeng
Gong, Neil.
Zavlanos, Michael.
Babu, Shivnath.
Chakrabarty, Krishnendu.
Wiseman, Sam.
Randles, Amanda.
Lentz, Matt.
Munagala, Kamesh.
Chen, Yiran.
Li, Helen.
Astrachan, Owen.
Gorlatova, Maria.
Konidaris, George.
Carin, Lawrence.
Gordan, Raluca-Mihaela.
Patel, Ajay.
Reif, John.
Carlson, David.
Hewner, Mike.
Patrick, Merrell.
Zhang, Fan.
Lucic, Richard.
Agarwal, Pankaj K..
Calderbank, Robert.
Duvall, Robert.
Heller, Katherine.
Hartemink, Alexander.
Mukherjee, Sayan.
Yang, Jun.
Daily, Shani.
Cummings, Missy.
Nayak, Kartik.
Sapiro, Guillermo.
Machanavajjhala, Ashwin.
Conitzer, Vincent.
Sorin, Daniel.
Lee, Benjamin.
Zhuo, Danyang.
Rodger, Susan.
Volfovsky, Alexander.
Roy, Sudeepa.
Washington, Nicki.
Sun, Xiaobai.
Thomas, Hugh.
Loveland, Donald.
Hilton, Drew.
Stephens-Martinez, Kristin.
Maggs, Bruce.
Fain, Brandon.
Farsiu, Sina.
Board, John.
Ramm, Dietolf.
Starmer, Frank.
Ellis, Carla.
Baldin, Ilya.
Panigrahi, Debmalya.
Bartesaghi, Alberto.
Donald, Bruce.
Parr, Ronald.
Rudin, Cynthia.
Lebeck, Alvin.
LaBean, Thom.
Pajic, Miroslav.
Pitsianis, Nikos.
Tomasi, Carlo.
Dhingra, Bhuwan.
Schmidler, Scott.
Reiter, Michael.
Wills, Lisa.
Ge, Rong.
Kaltofen, Erich.
Groh, Jennifer.
Trivedi, Kishor.
Rossman, Benjamin.
Quan, Dennis.
Chase, Jeffrey.
Steorts, Rebecca.
Yang, Xiaowei.
Biermann, Alan.
Chaney, Allison.
Sacco, Karren
Sanchez-Stern, Alex
Sarvghad Batn Moghaddam, Ali
Saunders, Adam
Schwendenmann, Michael
Scott, Priscilla
Sihvonen-Binder, Paul
Sitaraman, Ramesh
Skemer, Kyle
Smith, David
Sondheimer, Norman
Spector, Lee
Sproull, Robert
Stone, Andrew
Swanier, Cheryl
Macbeth, Jamie
Mahadevan, Sridhar
McCallum, Andrew
McChesney, Jasper
McGregor, Andrew
Mei, Siobhan
Melbin, Laura
Meliou, Alexandra
Minea, Marius
Moll, Robbie
Musco, Cameron
David Perreault.
Manolis Kellis.
Jing Kong.
Vincent Chan.
Ryan Williams.
Henry Smith.
Suvrit Sra.
Jae Lim.
Valencia Joyner Koomson.
Lizhong Zheng.
Thomas Magnanti.
Bruce Tidor.
Louis Braida.
Peter Hagelstein.
Charles Leiserson.
Rob Miller.
Daniel Jackson.
TomÃ¡s Lozano-PÃ©rez.
Randall Davis.
Tim Kraska .
Tommi Jaakkola.
Polina Golland.
Anand V Natarajan.
Daniela Rus.
Phillip Isola.
Fredo Durand.
Fadel Adib.
Saman Amarasinghe.
Timothy Lu.
Vivienne Sze.
Jennifer L.M. Rupp.
Adam Belay.
James Fujimoto.
John Kassakian.
YuFeng (Kevin) Chen.
Gerald Sussman.
Jelena Notaros.
Muriel MÃ©dard.
Luqiao Liu.
Arvind Satyanarayan .
Stefanie Jegelka.
Sanjoy Mitter.
WillIam D. Oliver.
Clifton Fonstad.
Asuman Ozdaglar.
Armando Solar-Lezama.
Isaac Chuang.
Yury Polyanskiy.
Ronitt Rubinfeld.
Alan Willsky.
M. Frans Kaashoek.
Anantha Chandrakasan.
Albert Meyer.
Tamara Broderick.
JesÃºs del Alamo.
Stephen Ward.
Caroline Uhler.
Daniel Huttenlocher.
Akintunde Akinwande.
Virginia Williams.
Robert Gallager.
Jeffrey Lang.
Kevin P. O&#039;Brien.
Yael Kalai.
Manya Ghobadi.
Dina Katabi.
Nir Shavit.
Ashia Wilson.
Vinod Vaikuntanathan.
TomÃ¡s Palacios.
 Arvind.
Cardinal Warde.
Erik Demaine.
L. Rafael Reif.
Ruonan Han.
Antonio Torralba.
Dennis Freeman.
Dimitri Antoniadis.
Vladimir Bulovic.
Daniel Sanchez Martin.
W. Eric L. Grimson.
Song Han.
Peter Szolovits.
Terry Orlando.
Joel Emer.
Butler Lampson.
Jeffrey Shapiro.
Elfar Adalsteinsson.
Sangeeta Bhatia.
Adam Chlipala.
Alexandre Megretski.
Patrick Jaillet.
John Guttag.
George Verghese.
Joel Schindall.
Devavrat Shah.
Robert Morris.
Joel Voldman.
Martin A. Schmidt.
Gregory Wornell.
Qing Hu.
Markus Zahn.
Pulkit Agrawal.
Munther Dahleh.
Leslie Kaelbling.
Berthold Horn.
James Kirtley, Jr..
Mengjia Yan.
Constantinos Daskalakis.
Robert Berwick.
Hal Abelson.
Karl Berggren.
Martha Gray.
Anant Agarwal.
Martin Rinard.
Jerome Saltzer.
Nickolai Zeldovich.
Barbara Liskov.
Pablo Parrilo.
Alan Oppenheim.
Srini Devadas.
Stephen Senturia.
Farnaz Niroui.
David Forney.
Duane Boning.
Marc A. Baldo.
Guy Bresler.
Stefanie Mueller.
Steven Leeb.
Russell Tedrake.
John Tsitsiklis.
Luca Daniel.
Aleksander Madry.
Erich Ippen.
Ronald Parker.
Justin Solomon.
Silvio Micali.
David Sontag.
Piotr Indyk.
Alan Grodzinsky.
Julian Shun.
Jack Dennis.
Negar Reiskarimian.
Victor Zue.
Leslie Kolodziejski.
David Gifford.
Dimitri Bertsekas.
Joel Moses.
Jacob Andreas.
David Karger.
Samuel Madden.
Ronald Rivest.
Regina Barzilay.
Wojciech Matusik.
Charles Sodini.
Rodney Brooks.
Collin Stultz.
Hari Balakrishnan.
Paul Penfield, Jr..
Jongyoon Han.
Hae-Seung (Harry) Lee.
Rajeev Ram.
William Freeman.
Dirk R. Englund.
Nancy Lynch.
Max Shulaker.
Thomas Heldt.
Michael Carbin.
Henry Corrigan-Gibbs.
Mohammad Alizadeh.
Jacob White.
Barrett, Christopher L.
Basit, Nada
Behl, Madhur
Bloomfield, Aaron
Brunelle, Nathan
Campbell, Brad
Cohoon, James
Davidson, Jack W.
Dwyer, Matthew
Elbaum, Sebastian
Farnoud, Farzad
Feng, Lu
Fletcher, Tom
Floryan, Mark Richard
Graham, Daniel G.
Heo, Seongkook
Horton, Thomas B.
Humphrey, Marty
Ji, Yangfeng
Kwon, Yonghwi
Lin, Felix Xiaozhu
Mahmoody, Mohammad
Marathe, Madhav
Martin, Worthy
McBurney, Paul &quot;Will&quot;
Morrison, Briana
Nguyen, N. Rich
Orrico, Elizabeth
Shen, Haiying
Soffa, Mary Lou
Stankovic, John A.
Sullivan, Kevin
Sun, Yixin
Tian, Yuan
Tychonievich, Luther A.
Venkat, Ashish
Vullikanti, Anil
Wang, Hongning
Xu, Haifeng
Zhang, Aidong
Zhang, Miaomiao
Patricia A. Hannaway.
Lorie Loeb.
Peter Winkler.
Shagufta Mehnaz.
Bo Zhu.
Alberto Quattrini Li.
Xia Zhou.
Prasad Jayanti.
Wojciech Jarosz.
Robert Lewis (Scot) Drysdale, III.
Tim Tregubov.
Daniel Rockmore.
Timothy J. Pierson.
Xing-Dong Yang.
Andrew Thomas Campbell.
Michael A. Casey.
Lorenzo Torresani.
Amit Chakrabarti.
Hsien-Chih Chang.
Gevorg Grigoryan.
David Kotz.
Sarah Masud Preum.
Sergey Bratus.
Soroush Vosoughi.
Chris Bailey-Kellogg.
Sean W. Smith.
Thomas H. Cormen.
Deeparnab Chakrabarty.
Vasanta Lakshmi Kommineni.
Devin J. Balkcom.
James Mahoney.
Temiloluwa O. Prioleau.
Frederick R. Chang
Ginger Alford
LiGuo Huang
David (King Ip) Lin
Klyne Smith
Jeff Tian
Jia Zhang
Yuan Hong
Michael Goldfarb.
Maizie (Xin) Zhou.
D. Mitchell Wilkes.
Daniel Balasubramanian.
Akos Ledeczi.
Graham Hemingway.
Julie A. Adams.
Michael Alles.
Sokrates Pantelides.
Shuren Hu.
Nilanjan Sarkar.
Pierre DHaese.
Md Kamrul Hasan.
Himanshu Neema.
Tim Holman.
Ilwoo Lyu.
Hongyang Sun.
Daniel Work.
Ipek Oguz.
William Grissom.
Vikash Singh.
Amy Kauppila.
Yaqiong Xu.
Abhishek Dubey.
Robert Bodenheimer.
Jack Noble.
Dominique Piot.
Robert Tairas.
Gerald Roth.
Jeff Black.
John Capra.
Kazuhiko Kawamura.
Thilo Womelsdorf.
Tyler Derr.
Clark Turner.
William H. Robinson.
Shilo Anders.
Taylor Johnson.
Richard Alan Peters.
Mikail Rubinov.
Padma Raghavan.
Dennis Hall.
Jeremy Spinrad.
Theodore Bapty.
Gabor Karsai.
Supil Raina.
Eugene Vorobeychik.
Kirill Bolotin.
A.B. Bonds.
Nabil Simaan.
Daniel Fabbri.
David Kerns.
Ivelin Georgiev.
Daniel Fleetwood.
Leonard Feldman.
Bharat Bhuva.
J. Michael Fitzpatrick.
Enxia Zhang.
Corey Brady.
Zhijun Yin.
Robert Reed.
Xenofon Koutsoukos.
Bennett Landman.
Douglas Schmidt.
Aniruddha Gokhale.
Robert Webster.
Diego Mesa.
Uttam Ghosh.
Gerald Lucovsky.
Yuankai Huo.
Ralph Bruce.
Lloyd Massengill.
Catie Chang.
Jules White.
William Hofmeister.
Janos Sztipanovits.
Audrey Bowden.
Mark Does.
Steven Kosier.
Joshua Caldwell.
Keivan Stassun.
Brian Sierawski.
Jason Valentine.
Sandeep Neema.
Ashok Choudhury.
Richard Shiavi.
Weng Poo Kang.
Clifford Anderson.
Daniel Arena.
Greg Walker.
Ronald Schrimpf.
Robert Laddaga.
Kenneth Galloway.
Maithilee Kunda.
Bradley Malin.
Justus Ndukaife.
Daniel Loveless.
Zhaohua Ding.
Matthew Berger.
Jeffrey Kauppila.
Benoit Dawant.
J. L. Davidson.
David Braun.
Gautam Biswas.
Julie Johnson.
Philippe Fauchet.
Sharon Weiss.
Arthur Witulski.
Douglas Fisher.
Volodymyr Kindratenko.
Indranil Gupta.
H. Chad Lane.
Craig Zilles.
Martin D F Wong.
Dakshita Khurana.
Shaowen Wang.
David M. Nicol.
Jeff G. Erickson.
Lav R. Varshney.
Gul A. Agha.
Rakesh Nagi.
Nam Sung Kim.
Karrie Karahalios.
Mehdi T. Harandi.
Geoffrey Lindsay Herman.
Lingming Zhang.
Heng Ji.
Luke Olson.
Wade A. Fagen-Ulmschneider.
Derek W. Hoiem.
Michael Nowak.
Jana Diesner.
Yael Gertner.
Michael T. Heath.
Marianne S. Winslett.
Margaret M. Fleck.
Ryan Matthew Cunningham.
Wendy K Tam Cho.
Yun Huang.
Christopher Wardlaw Fletcher.
Tiffani L. Williams.
Matthew Caesar.
Ravishankar K. Iyer.
Carl Evans.
M. Dennis Mickunas.
Alex Kirlik.
Timothy Bretl.
Kevin Chenchuan Chang.
Jian Peng.
Jose Meseguer.
Yuxiong Wang.
Mark A. Anastasio.
Duncan H. Lawrie.
Michael Bailey.
Radhika Mittal.
Hongye Liu.
Charith Mendis.
Mohammed El-Kebir.
Michael Bernard Twidale.
Kenton Guadron McHenry.
Lawrence Angrave.
Deepak Vasisht.
Neal E. Davis.
Rakesh Kumar.
Saurabh Gupta.
Paris Smaragdis.
Yih-Chun Hu.
Benjamin Cosman.
Nancy M. Amato.
Victoria Stodden.
Sheldon Howard Jacobson.
Grigore Rosu.
Abigail Wooldridge.
Marco Morales Aguirre.
Paul Fischer.
George Chacko.
Brian P. Bailey.
Ling Ren.
Jing Rui He.
Roy H. Campbell.
Charles Gear.
Sayan Mitra.
Bertram Ludaescher.
Brad R. Solomon.
Saurabh Sinha.
Roxana Girju.
Bruce R. Schatz.
Geir E. Dullerud.
Reyhaneh Jabbarvand.
Sibin Mohan.
Alexander Schwing.
H. George Friedman.
Madhusudan Parthasarathy.
Eric Gene Shaffer.
Karthekeyan Chandrasekaran.
David Forsyth.
Mahesh Viswanathan.
Eshwar Chandrasekharan.
Olgica Milenkovic.
Mani Golparvar Fard.
Marc Snir.
Carl Gunter.
Lui Sha.
Tianyin Xu.
Mariana Silva.
Lawrence Rauchwerger.
Adam Bates.
Gagandeep Singh.
Josep Torrellas.
Andrew Miller.
Liangyan Gui.
Michael Joseph Woodley.
Sarita V. Adve.
Yee Man (Margaret) Ng.
David J. Kuck.
Daniel S. Katz.
Idoia Ochoa.
Tao Xie.
David A. Padua.
Jian Huang.
John C. Hart.
Donna J. Cox.
Robin Hillary Kravets.
Catherine Lesley Blake.
Mattox Alan Beckman.
Kris K. Hauser.
Vikram Adve.
Gene E. Robinson.
William D. Gropp.
Colleen M. Lewis.
Sanmi Koyejo.
Leonard B. Pitt.
Sanjay Patel.
Robert D. Skeel.
Matus Jan Telgarsky.
Nikita Borisov.
Elsa Gunter.
Gabrielle Dawn Allen.
Julia Constanze Hockenmaier.
Jiawei Han.
Gerald F. DeJong, II.
Minh N. Do.
Ranjitha Kumar.
Jane W.-S. Liu.
Suma Bhat.
Steven Lumetta.
Deming Chen.
ChengXiang Zhai.
Svetlana Lazebnik.
Pramod Viswanath.
Steven M. LaValle.
Klara Nahrstedt.
Saugata Ghose.
Kirill Levchenko.
Shenlong Wang.
King C. Li.
Sasa Misailovic.
Tandy Warnow.
Jugal Garg.
T. Kesavadas.
Han Zhao.
Arindam Banerjee.
Yang Wang.
Bill Kramer.
Robert J. Brunner.
Payam Delgosha.
Samuel N. Kamin.
Haitham Al-Hassanieh.
Mark Hasegawa-Johnson.
Laxmikant V. Kale.
Girish Chowdhary.
Edgar Solomonik.
Edward M. Reingold.
Chandra Sekhar Chekuri.
Sariel Har-Peled.
Rayadurgam Srikant.
Darko Marinov.
Abdussalam Alawini.
Nan Jiang.
Bo Li.
Timothy Moon-Yew Chan.
Jimeng Sun.
Ouri Wolfson.
Yuan Zhou.
Andreas Paul Eberhard Kloeckner.
Lane Oscar Schwartz.
Wen-mei Hwu.
Michael A. Forbes.
Shobha Vasudevan.
Tarek Abdelzaher.
Maxim Raginsky.
Katie Driggs-Campbell.
Ruta Mehta.
Yongjoo Park.
Hanghang Tong.
Brighten Godfrey.
Hari Sundaram.
Romit Roy Choudhury.
Geoffrey Werner Challen.
Gang Wang.
Dr. B. Jasmine Adams
Dr. Bita Akram
Dr. Suzanne Balik
Dr. Donald Bitzer
Dr. Franc Brglez
Dr. Veronica Catete
Dr. Min Chi
Dr. Wu-show Chou
Dr. Jon Doyle
Dr. Robert Fornaro
Dr. Khaled Harfoush
Dr. Thomas L. Honeycutt
Dr. Shuyin Jiao
Dr. Guoliang Jin
Dr. Alexandros Kapravelos
Dr. Seung Lee
Dr. Xu Liu
Dr. Collin Lynch
Dr. Chris Martens
Dr. Noboru Matsuda
Dr. David McAllister
Dr. Frank Mueller
Dr John-Paul Ore
Dr. Harry Perros
Dr. Thomas Price
Dr. Michael Rappa
Dr. Bradley Reaves
Dr. Woody Robbins
Dr. Gregg Rothermel
Dr. Carla Savage
Dr. Alessandra Scafuro
Dr. Jessica Young Schmidt
Dr. Donald Sheehy
Dr. Douglas Reeves
Dr. Munindar P. Singh
Dr. David Sturgill
Ms. Sandra Taylor
Dr. Alan L. Tharp
Dr. David Thuente
Dr. Mladen Vouk
Dr. Ben Watson
Jacob Abernethy
Mostafa Ammar
Joy Arulraj
Alexandra Boldyreva
Xu Chu
Alexandros Daglis
David Devecsery
Ashutosh Dhekne
Constantine Dovrolis
Zvi Galil
Ada Gavrilovska
Seymour Goodman
Hyesoon Kim
Taesoo Kim
Shamkant Navathe
Santosh Pande
Paul Pearce
Richard Peng
Calton Pu
Umakishore Ramachandran
Dana Randall
Sahil Singla
Santosh Vempala
Jun Xu
Ellen Zegura
Qirun Zhang
Kunal Agrawal
Sanjoy Baruah
Ian Bogost
Michael Brent
Jeremy Buhler
Roger Chamberlain
Yixin Chen
Dennis Cosgrove
Ron Cytron
Roman Garnett
Brian Garnett
Christopher Gill
Roch Guérin
Chien-Ju Ho
Tao Ju
Ulugbek Kamilov
Caitlin Kelleher
I-Ting Angelina Lee
Chenyang Lu
Marion Neumann
James Orr
Alvitta Ottley
Neal Patwari
Netanel Raviv
William Richard
Jonathan Shidal
Todd Sproull
Yevgeniy Vorobeychik
Weixiong Zhang
Steve Cole
Elena Agapie
Shannon Alfaro
Ardalan Amiri Sani
David Armstrong
Mark Baldwin
Veronica Berrocal
Lubomir Bic
Matt Bietz
Geoffrey C Bowker
Elaheh (Eli) Bozorgzadeh
Michael J Carey
Yunan Chen
Qi Alfred Chen
Roderic Crooks
Brian Demsky
Darren Denenberg
Michael Dillencourt
Paul Dourish
Nikil Dutt
Magda El Zarki
David Eppstein
Daniel Epstein
Julian Feldman
Roy Fox
Irene Gassko
Daniel Gillen
Tony Givargis
Sevan Gulesserian
Daniel S. Hirschberg
Mustafa Ibrahim
Mohsen Imani
Sandy Irani
Mimi Ito
Stanislaw Jarecki
Wesley O. Johnson
James A. Jones
Scott Jordan
Sang-Woo Jun
Kalev Kask
David G. Kay
Dennis Kibler
Alfred Kobsa
Alberto Krone-Martins
Richard Lathrop
Cristina V. Lopes
Scott Mahlke
Aditi Majumder
Melissa Mazmanian
Sharad Mehrotra
Milena Mihail
Vladimir Minin
Eric Mjolsness
Bin Nan
Bonnie Nardi
Emily Navarro
Faisal Nawab
Alexandru Nicolau
Judy Olson
Ioannis Panageas
Marios Papaefthymiou
Richard E Pattis
Annie Qu
Madhu Reddy
David Redmiles
Katie Salen Tekinbas
Isaac D. Scherson
Michael Shindler
Kurt Squire
Constance Steinkuehler
Erik Sudderth
Alex Thornton
Bill Tomlinson
Gene Tsudik
Vijay Vazirani
Nalini Venkatasubramanian
Sean Young
Neil Young
Yaming Yu
Shuang Zhao
Donald Adjeroh
Hany Ammar
John Atkins
Xian-An Cao
Muhammad Choudhry
Beth Corcoran
Martin Dombrowski
Jeff Edgell
Elaine Eschen
Parviz Famouri
Ali Feliachi
Katerina Goseva-Popstojanova
Guodong Guo
Tina Harvey
Camille Hayhurst
Chuanbo Hu
Lawrence Jacowitz
Sangram Jena
Mark Jerabek
Sarika Khushalani-Solanki
Powsiri Klinkhachorn
Dimitris Korakakis
Bin Liu
Yuxin Liu
Subir Majumder
Robert McConnell
Don McLaughlin
James Mooney
Afzel Noore
Guilherme Pereira
Ron Reaser
Yenumula Reddy
Sumitra Reddy
Daryl Reynolds
Saiph Savage
Natalia Schmid
Marc Seery
Xueyan Sherry Xu
Jignesh Solanki
K. Subramani
Cynthia Tanner
Rebecca Dawn Tarabrella
Frances Van Scoy
Luyi Wang
Shuo Wang
Piotr Wojciechowski
YanFang Ye
Michael Yura
Frederick Eberhardt.
Matilde Marcolli.
Adam Wierman.
Christopher Umans.
Elizabeth Y. Qian.
Carver Mead.
Beverley J. McKeon.
Dan Meiron.
Steven Low.
Erik Winfree.
Thomas Y. Hou.
Joel W. Burdick.
John P. Preskill.
Melissa Hovik.
Leonard J. Schulman.
Venkat Chandrasekaran.
Alexei Kitaev.
Alain J. Martin.
Omer Tamuz.
Peter Schroeder.
Adam Blank.
Michael Vanier.
Aaron Ames.
Kanianthra M. (Mani) Chandy.
